x1, x2, x3, x4, x5, y
7.506861664852606530e-01,9.145875563310312817e-02,2.424497752587254640e-01,2.567184433235183416e-01,8.594057974541734479e-01,3.590730207183380873e+00
1.555794900869479358e-01,6.457127908981923348e-01,4.343532838939672125e-01,9.150572935169589694e-01,1.754271786564849833e+00,4.439924848320210060e+00
9.170619931951604631e-01,6.910097454641144221e-01,7.653407415619153387e-01,2.852603909677046135e-01,2.040388967926359154e+00,4.549256712163429306e+00
8.039105017561896105e-01,7.415880078686977184e-01,3.193746963501211678e-01,3.748557775112738577e-01,1.676784714652091113e+00,4.334124882979176085e+00
7.051534114158015676e-01,6.210856556320069055e-01,8.841086739574254283e-01,6.722329109933201652e-01,2.252749690639209490e+00,4.837013598575362394e+00
4.627849847302842878e-01,3.983428334799108406e-01,5.032745143646376595e-01,5.667924818447507285e-01,1.483645866883781750e+00,4.115814329914996073e+00
3.103466425264771456e-01,6.076649240514362393e-01,1.781171206121811013e-01,8.267225214772992992e-01,1.494897833647320429e+00,4.310885345063137919e+00
4.015091239646252363e-01,9.793607671093031986e-01,1.997707671273830643e-01,6.884829132830589948e-01,1.825312789169224459e+00,4.522994858427929366e+00
9.808423754702932928e-01,6.021396133505718673e-03,7.433714521943516340e-01,4.142355327266921128e-01,1.475278083674826268e+00,4.164313714799598110e+00
5.960684235312800894e-01,6.218280119774011183e-02,7.699942241565780332e-01,7.040511588295125245e-01,1.569553280925942929e+00,4.250730112519785386e+00
9.470792746855088984e-01,2.016907910222617284e-01,5.902239881808609701e-01,3.422137625576101572e-01,1.452126370316939141e+00,4.120769777680463264e+00
4.210995485164271690e-01,3.986023401813035827e-01,9.047567860183555188e-01,5.975690602161812803e-01,1.866168594681860471e+00,4.342430632517770839e+00
9.137363091151908812e-01,3.885078576588368859e-01,9.396715045016458268e-01,2.708587921189336001e-01,1.892928462188167460e+00,4.362589913869341807e+00
5.607572527936602880e-01,2.481876787372516713e-02,8.008557259551174479e-02,2.839588816540948857e-01,5.789559475883583328e-01,3.349766403014161398e+00
3.125224774639902003e-01,3.149948979525818427e-02,8.748268818533282420e-01,6.034486530203962973e-01,1.434686328807797340e+00,3.938633826111885394e+00
8.476011834706511650e-01,4.948243401506247086e-02,4.994393892210169383e-02,2.763866845029683272e-01,7.053349901617252948e-01,3.526624627512512600e+00
1.152586284680136020e-01,1.833488334201317516e-01,5.801855451108339778e-03,8.798045849654607675e-01,8.645068544229830287e-01,3.773338548961852723e+00
1.811227273639064439e-01,9.473909344503503860e-01,6.925962403284025015e-02,9.065733089305211267e-01,1.715050984499002062e+00,4.520051284379583478e+00
7.224852611681784609e-01,7.081447317843814204e-02,4.177659708248963044e-01,5.854764711258447774e-01,1.227939575701745500e+00,4.028729530186346608e+00
3.880275682900087286e-01,6.719529193236533082e-01,3.443634265806970740e-01,8.692116713781499193e-01,1.783054885647043841e+00,4.550399283585681687e+00
5.863320472392337113e-01,4.965366937116433288e-02,7.755012471189611789e-01,4.619308181163780391e-01,1.387101847965396706e+00,3.957755992767871156e+00
7.816974623390371413e-02,4.692848885402228776e-01,1.157565752666934733e-01,8.811999789257072280e-01,1.226197781306319845e+00,4.041971285157747396e+00
7.290157202315641349e-01,8.333213884639268931e-01,1.432806447015858575e-01,1.710729786383939910e-01,1.417056331655024648e+00,4.032581649620096798e+00
4.735621591400686059e-01,3.763188351156316891e-01,7.716721563779785908e-01,9.991667158264898596e-01,2.030571080994091115e+00,4.758403752500349526e+00
4.067427397452461069e-02,6.226011380213615221e-01,4.092626211221664922e-01,1.198134658445502154e-01,1.092388339618072690e+00,3.414569134893462810e+00
2.960026107291375830e-01,1.108317058964063406e-01,2.353165225785303072e-02,8.153950245539206554e-01,8.489432026881666982e-01,3.783163845629701427e+00
2.859508683738098966e-02,2.723459584590620652e-01,2.944189450638708960e-01,2.740620473981172367e-01,7.536129514526554996e-01,3.218085674798698115e+00
3.119783128652181547e-01,4.623240417777344513e-01,7.532421150842288915e-01,7.694927685762622538e-01,1.857100228025102551e+00,4.438242897344967020e+00
8.064996717845482888e-01,8.924017606667844493e-01,8.741984916953227103e-01,1.934371262983789475e-01,2.219926732326859220e+00,4.576163291867154648e+00
8.406888170777558900e-01,7.181023812321678523e-01,7.614578109469104517e-01,2.256426427798130518e-02,1.838855138338899353e+00,4.213435500641510956e+00
4.917247183391412202e-01,9.144360169337392152e-01,3.743725384455879324e-01,3.437551258011465327e-01,1.721037807325799029e+00,4.277871609010174936e+00
7.588922007797250791e-01,3.501027056950101191e-03,7.980643913757288210e-01,2.217481971538983743e-01,1.274576410802452653e+00,3.790840717098538537e+00
1.666396768718395593e-01,4.650305062080213325e-01,3.090437503375950135e-01,3.391137337717620159e-01,1.066491885206461765e+00,3.588446976649649400e+00
8.948361717726471820e-01,2.843692380511303464e-01,3.421877408958265976e-01,4.419077706639049641e-01,1.339542376007684998e+00,4.144025425891863179e+00
5.000692837039009131e-01,3.279678988437995102e-01,4.049957715913071743e-01,2.946353332758997468e-01,1.148018106691980122e+00,3.715937490699835699e+00
4.295178692506662621e-02,5.999056583555378852e-01,7.410635274660838379e-01,6.495038897472591444e-01,1.756146082525538832e+00,4.186390881275272591e+00
1.935131434478660761e-01,7.535586899592652266e-01,8.390811592316474998e-01,9.174580231228476324e-01,2.263101323917060093e+00,4.784099030680589060e+00
8.979273836045238433e-01,2.435966607781990811e-01,5.882037828707175064e-01,5.211688156193525767e-01,1.594150271718406620e+00,4.351722264247680272e+00
8.164326957928027539e-01,4.988536207225877650e-01,5.027578611990004553e-01,2.921499244263181527e-01,1.561815525715044783e+00,4.186396307349296464e+00
6.668139019149326163e-01,1.672923113256740146e-01,8.308776027709146028e-01,6.093119122768606566e-01,1.697204645135686363e+00,4.333704905694884424e+00
5.396463303926074540e-01,8.887347072815757754e-01,5.473287560894276593e-01,7.877496886159243150e-01,2.197363373195827752e+00,4.865013639122282463e+00
9.019601862930625158e-01,4.900356636440236224e-01,9.302623625333376056e-01,5.563535606250532561e-01,2.178057956811987772e+00,4.774792272267394999e+00
6.431873049742550252e-01,9.216690482924126959e-01,2.497150150153363279e-01,2.118516333631215165e-01,1.596253693460636169e+00,4.154203932313853542e+00
3.645827190605339663e-01,2.850309609927357268e-01,9.392857448877821591e-01,8.405783875607120148e-02,1.395495035393925720e+00,3.633577687563912306e+00
7.777353100147326170e-01,1.275100937172656268e-01,1.966531936322858387e-01,7.187617580827718733e-01,1.195996860868190570e+00,4.163490746418428756e+00
3.863644879140202271e-01,9.088031802415486027e-01,5.141335545371992222e-01,6.044409916106782132e-01,1.982568524161305357e+00,4.555508728157903420e+00
7.800712036233597990e-01,1.183002733470132073e-01,4.404130525003213670e-02,1.084753981734729589e-01,6.177969900872796183e-01,3.358701389099006285e+00
4.812047249946026506e-01,8.987537746712338516e-01,7.281649981476043809e-01,1.572794827919130611e-01,1.901509026742657316e+00,4.209368909484875410e+00
5.960861692638674825e-01,8.943171387493902280e-01,3.911757568672067364e-01,4.839588791758375752e-02,1.565266903315160940e+00,3.972831573203629230e+00
5.955684769485789509e-01,1.911905266955451488e-01,1.503551242005860544e-01,2.090468240597043170e-02,6.281490478799840460e-01,3.236347954497454715e+00
8.625408522489115271e-01,2.404059138523569894e-01,4.200270059180807314e-01,8.685682489811020757e-01,1.654765513671919486e+00,4.593112746456585072e+00
9.292715436127849671e-01,7.783970956284832488e-01,6.543194630753641494e-01,5.479692136220595255e-01,2.208785010570398111e+00,4.868869735489263384e+00
3.254906204641447864e-01,8.671459994619450384e-01,6.096324857892257976e-01,8.474906002620308243e-02,1.630323648072900422e+00,3.897777445110189642e+00
8.856897868387831885e-01,7.447950644231579043e-01,8.491696864903308661e-02,9.118760748436113284e-01,1.875774392232458565e+00,4.895929885283244687e+00
3.293697539340185720e-01,7.975213505788056878e-01,5.292536023449269100e-01,6.254565565094115653e-01,1.870026713041415656e+00,4.416295091571522669e+00
2.604129001936221766e-01,4.576577602185327720e-03,2.043640767435699335e-01,5.075970088697222549e-01,6.892328266278283655e-01,3.403024402773149770e+00
1.144765831084612051e-01,2.998395309785072405e-01,4.906208654465271657e-02,7.747001177996944987e-01,9.461854471648359910e-01,3.751165436660121255e+00
9.294049897569844898e-02,9.340259816208166255e-01,4.418098925930173948e-01,5.744192990494931816e-01,1.776502418575844455e+00,4.255747195055003651e+00
7.628993809748296773e-01,3.538310680913322459e-01,6.758460794707022989e-01,6.310806492217898578e-01,1.791089901464316014e+00,4.486313551374029984e+00
8.988114619746314649e-01,6.788841690617514191e-01,9.131742958109729802e-01,3.951534391356215092e-02,1.982794272840012528e+00,4.312586306200871356e+00
3.239612391294052207e-01,9.490849329756094743e-01,5.105930126679665282e-01,7.566490996618338016e-01,2.097044753602055778e+00,4.694438678432189427e+00
8.171681018311739431e-01,6.992410181483325049e-01,1.441729323032263643e-01,8.506814230486241524e-01,1.807965829013686632e+00,4.776347027389215683e+00
5.618958657779328236e-01,5.008822797336109911e-02,5.083181390399531541e-01,4.432628253302332011e-01,1.111876017073063050e+00,3.782314178703580776e+00
1.444262643710112481e-01,4.176905220765029236e-01,3.062431410269705889e-02,5.098260502656335458e-01,8.637234169171633669e-01,3.571198330736111259e+00
8.339976135179727468e-01,2.528314279998262748e-01,2.319704101622078740e-01,5.570502620076223099e-02,9.114999360576493403e-01,3.567499052758659417e+00
4.368500682019030856e-01,6.504892621964896149e-01,2.148533388605800010e-01,3.773053148130343093e-01,1.312953488068831165e+00,3.934552250213773750e+00
8.979874741682062345e-01,7.660756398676720202e-01,7.122447636794601022e-01,2.525474570989886258e-01,2.029249100249946203e+00,4.543593790119812681e+00
7.461563156781023665e-01,7.959466106172781164e-01,4.119798242281329514e-01,3.050179324488122568e-02,1.539288304661957207e+00,4.016290715440645087e+00
2.996208972252701885e-01,3.270590947037871343e-01,3.513521927574426718e-01,6.685858419423290622e-01,1.266421098196723882e+00,3.977214493408098406e+00
7.267709393386792005e-01,7.497813983725728493e-01,9.583012318846375610e-01,8.072675123127738273e-01,2.546019287111640939e+00,5.157154366634708609e+00
3.863464149970083916e-01,1.736594890533432745e-01,2.232287117726592385e-01,2.192532958432622525e-01,7.229221968823913436e-01,3.321141021906891311e+00
4.702919890957890647e-02,8.294065799340846201e-01,9.650804634860675746e-01,3.481290016534439591e-01,1.977655036659760501e+00,4.134850804206168462e+00
9.822698556652059709e-01,5.660491387764694515e-01,7.550166877372377350e-02,3.512819514293007428e-01,1.344584814903655445e+00,4.197215610657927698e+00
6.345330232229728917e-01,9.984957179263760363e-01,9.430244987272966561e-01,9.730348057306403842e-01,2.846971872173504003e+00,5.456870220970347241e+00
7.992715277166685395e-01,8.696139007670832255e-01,4.576715570568204994e-01,2.489322886221800868e-01,1.833101501619250673e+00,4.385590165755851366e+00
4.270168641833675949e-01,4.475053565357917096e-01,5.840990683673712436e-01,4.737366918158201212e-01,1.521833399412877208e+00,4.061107162431590645e+00
7.062308327310905520e-01,7.932914569527599324e-01,6.676426014366891870e-01,1.859075122006073055e-01,1.872992297435237097e+00,4.281724081817831262e+00
8.908587126876741369e-01,5.583185761406624925e-01,2.383427185663492542e-01,3.003542835682829759e-01,1.410058788225025506e+00,4.150552986842362735e+00
5.345160415715705104e-01,4.911222476280567850e-01,8.694067148289212899e-01,4.756242229440649227e-01,1.885957172353836198e+00,4.340977427912824815e+00
2.195012998963006279e-01,4.460873747387250621e-01,5.736758932355594531e-01,7.921627646302205061e-01,1.638367229291781468e+00,4.263060581393562920e+00
1.758712645390058116e-01,7.400335192097434733e-01,1.700489215384705100e-01,8.196803276835556984e-01,1.540202774354186399e+00,4.287789171938718447e+00
3.485452847103797103e-01,3.252276797269727515e-01,9.076129755861919168e-01,2.773300442823875001e-01,1.534053039131525020e+00,3.875812270497491774e+00
1.021710491554824740e-01,8.675666703001017055e-02,1.950524785769121028e-01,1.292440277448428931e-01,4.171587903121713459e-01,2.903440033118556141e+00
7.157110430777922083e-01,6.411448091379532421e-01,2.948558357598560775e-01,1.328514965949179061e-02,1.255492782791545636e+00,3.773640459790160495e+00
1.070057220059065228e-01,4.435239970656374986e-01,2.118754591845684043e-01,8.606744442739752143e-01,1.292030810479357639e+00,4.067085723109255646e+00
3.369331167745606148e-01,3.604595977471886092e-01,3.299507992656735000e-01,2.985084354719975686e-01,1.034871062175206857e+00,3.584171941399472594e+00
9.370067821618934811e-01,9.344958853958693634e-01,7.262907447788753412e-01,2.019121812523799742e-01,2.190487774350658334e+00,4.651666929710078335e+00
8.591452726654348337e-01,7.944516780707178150e-01,2.756707440208268078e-01,4.141998747221267152e-01,1.734839408985388687e+00,4.454211107965904581e+00
1.044545874705276045e-01,5.915157848115821793e-01,8.006538383334471654e-01,5.067098602058687229e-01,1.733543454657854088e+00,4.088707247360496844e+00
3.958497828997743495e-01,9.911393963992811695e-01,9.341171523738270865e-01,6.115367083278343552e-01,2.460392501107172336e+00,4.852092475755902967e+00
7.494229205359743684e-01,6.657881346107391574e-01,8.524234750046096876e-01,9.914479369335986725e-01,2.512149856023842887e+00,5.270762027434367170e+00
3.607260058801600167e-01,5.044706514059028590e-01,6.756561608102246153e-01,6.505098544940967065e-01,1.764744780839992089e+00,4.343365283187222481e+00
5.641375092987427342e-01,7.994636279697792114e-01,7.069905640768463506e-01,1.110704606590671162e-01,1.789620481254185824e+00,4.123661248765521314e+00
7.411895684717434429e-01,5.346842982485658924e-01,1.055885766105510992e-01,4.799620089884830687e-01,1.316072440023160262e+00,4.135343080887945000e+00
8.912549163773884064e-01,4.544227627888102194e-01,9.641472251280962524e-01,2.190065271999296348e-01,1.930988162962611554e+00,4.358054723749883230e+00
1.777154588623528486e-01,5.116384767079932283e-01,7.485939044349632088e-01,6.805030626275621053e-02,1.339520822595790417e+00,3.564719587270831269e+00
4.911584587959616499e-01,2.728926223251556538e-01,8.850148553472206858e-01,2.138796888530066775e-01,1.488248753383554002e+00,3.847591231216164864e+00
5.019231706491110723e-01,2.959443365266313242e-01,1.890558730355805794e-01,3.522259994536353078e-01,9.633192168619347795e-01,3.667136080810119214e+00
4.011159332114027087e-01,8.996385751079937210e-01,2.884225170858172316e-01,2.202591502266809664e-01,1.497786731017035411e+00,3.968278927940259937e+00
2.553874242899436542e-01,7.183902590910526964e-01,1.617079071897666864e-01,6.910585308260224213e-01,1.460564800966932975e+00,4.174617253741179645e+00
5.579503784187727078e-01,4.787350251846494986e-01,2.700039087485286426e-01,4.043086009102987433e-01,1.274849122107374999e+00,3.959550048034199410e+00
7.532420530025095706e-01,2.075799051992213151e-01,5.648370587397897324e-01,6.993614524960911627e-02,1.148887293735401771e+00,3.637867567098386434e+00
5.458785661861920158e-02,7.672715042354782966e-03,2.500793691937754915e-01,3.699023043322291482e-02,3.006074911487962020e-01,2.726028673221206233e+00
6.817697236466430111e-01,5.557798050150974944e-02,4.321169212085955724e-01,7.798162546390666749e-01,1.340086279650778422e+00,4.207779923613110817e+00
4.579949454267500109e-01,4.300682911727516933e-01,7.582049472036410664e-01,3.483256273905214195e-01,1.595828478474894618e+00,4.024756072322648315e+00
6.489511561751234447e-01,8.829689828829294651e-01,1.504034400248713821e-01,4.600536492847464576e-01,1.642425661797563219e+00,4.350758729943287051e+00
3.835487230726164487e-02,9.723327490784569038e-01,7.311241491922271241e-01,3.071450532446804438e-01,1.865896003986809104e+00,4.084172076812229157e+00
4.459537614248006987e-01,8.054258783273978706e-01,3.020849014860910176e-01,9.004036905643474364e-01,1.920252417376489662e+00,4.730392367722725311e+00
6.027859274738593953e-01,4.945237800463261335e-01,2.201404867816603161e-01,6.913618019099621037e-01,1.467581296559539394e+00,4.295564005335509528e+00
9.469772243856500182e-02,4.646588383369730790e-01,8.661121750594897861e-01,3.803283877533624180e-01,1.578052719284776417e+00,3.889176407392033852e+00
3.136423251426962988e-01,4.046905999077199390e-01,6.684918575118462547e-01,2.318707320635193803e-02,1.196014040153009050e+00,3.483215162607459892e+00
3.384458237545379111e-01,2.460595370832855400e-01,8.295971174864690267e-01,6.154225437041982438e-01,1.618779088182251025e+00,4.135830291161486372e+00
5.559678957961230461e-01,8.429340340938583642e-01,3.180265393551602315e-01,4.799064059323032705e-01,1.727412626756348546e+00,4.362922508527069532e+00
1.361601342179649121e-01,4.026099770207149930e-01,4.166394994044883004e-01,7.632418332512647119e-01,1.390712332934025630e+00,4.049383716966478808e+00
8.216682336012820498e-01,6.219122063658081290e-01,5.854493624337339108e-01,5.179301528522575193e-01,1.922055850750131745e+00,4.581647731890942765e+00
5.933171465582176562e-02,7.376055934013604487e-01,6.342100291997240236e-01,3.714475178781657672e-01,1.601270567770057163e+00,3.923986019841950945e+00
1.343419902820601752e-01,5.433864213173533741e-02,4.719454845839533563e-01,7.492688201744464038e-01,1.088755002795963378e+00,3.761957345598886615e+00
8.294102825473160800e-01,7.505511663242980802e-02,7.559102569473910016e-01,3.826204668316531832e-01,1.453555929453384854e+00,4.074185752185094600e+00
8.181940000076318720e-01,8.611994124673768569e-01,8.132942915211621715e-01,5.242719153663815135e-01,2.367189337727247267e+00,4.911021984577854660e+00
3.030429204283761058e-01,2.713792632971478991e-02,7.966072014215637154e-01,6.452378757586962887e-02,9.696509790371136139e-01,3.270918508795118473e+00
9.732289808082402738e-01,5.132810819223287968e-01,7.300039475156919755e-01,4.637405717891990298e-01,1.979807063181319160e+00,4.616138347807299702e+00
5.524182141927190814e-01,7.610147505176966254e-01,1.243858175871621619e-01,2.780675085564144888e-01,1.326080214625900311e+00,3.941007540835356426e+00
8.147871769542297526e-01,7.931130274334965424e-01,8.159802293587646860e-01,5.888794082957282683e-03,1.937029819673105724e+00,4.232859735736460571e+00
1.982473598364001832e-01,4.876592618846157245e-01,6.093263048357234757e-01,2.769033104497276021e-03,1.150836169467469805e+00,3.382519610703904611e+00
8.031759690161794918e-01,4.453997606334803017e-02,6.882824354590725280e-01,7.079319769413119356e-01,1.583776221873071766e+00,4.372694469382634175e+00
9.948991498432060432e-01,6.573962552563554773e-01,8.595661745952209998e-02,8.581168898337390161e-01,1.802779791005198584e+00,4.859587295880950286e+00
5.366088581039590855e-01,1.495079183083835028e-01,4.757861872455599883e-01,1.489142940128574955e-01,9.641011566339781069e-01,3.489230262753187706e+00
5.424949873261157851e-01,9.377523147083500765e-01,5.637309633717784152e-01,1.992054632011590609e-01,1.846898404046211528e+00,4.228010821522421914e+00
5.139828490542874828e-01,8.536027748396418646e-01,1.956424780253186446e-01,7.842822239888666003e-01,1.816672229020650509e+00,4.613259903454771660e+00
7.817862377481221703e-01,8.560142335884657339e-01,2.021820225529724624e-01,7.737997969080669947e-01,1.947750612253586144e+00,4.829925962137125772e+00
6.539460582398766153e-01,4.012301296766368486e-01,4.506158517276412923e-01,3.963455645011397799e-01,1.409282015231219320e+00,4.044236452979397711e+00
7.082317080111246721e-01,7.668397156954063210e-01,7.543465582067532260e-01,1.142611745054875616e-01,1.880712463164246673e+00,4.237752518563352666e+00
5.240360894689295446e-01,6.608964027222663518e-04,9.707432513496699888e-01,6.481847796290783892e-01,1.627843777599804920e+00,4.195072338216119689e+00
2.071248212350385032e-01,1.073552686715709692e-01,4.655512991613611762e-01,6.299496651185180207e-01,1.088005775547016940e+00,3.729508224709241926e+00
9.636607535218756349e-01,4.417463068494703604e-01,7.991384150165927736e-01,6.705383271664003830e-01,2.121294784285558510e+00,4.835062806041450223e+00
3.008120170356032297e-02,7.882201747438609685e-01,5.336585379259055628e-01,7.448203042097462090e-01,1.811148331830787050e+00,4.321678796860563665e+00
1.915460930186804189e-01,6.870786702767928134e-01,8.194746371631939086e-01,8.653230570212945283e-01,2.142418250940035129e+00,4.664745828409224693e+00
3.211923522723310054e-01,2.661439714016469171e-01,1.990771604846205411e-01,9.535807920641188318e-01,1.273359635922735267e+00,4.179163700183664787e+00
5.450960463541665302e-01,3.760944912801507112e-01,8.659687354601899312e-01,3.251559272494773944e-01,1.675909719402608022e+00,4.094314245698961408e+00
9.048886385822105805e-01,6.172975537078081443e-01,7.746551649917250426e-01,7.634375035795349929e-01,2.306175615759845421e+00,5.015966501406804667e+00
4.291323927991185228e-01,4.122716479051750094e-01,6.148731906235093136e-01,9.245756220715328766e-03,1.197550932155907466e+00,3.533675843785108128e+00
7.194822631376451838e-02,8.646567557606266163e-01,1.448938909284426257e-01,7.785894060374054515e-02,1.069398056609663472e+00,3.451020749218202344e+00
2.168155462693555080e-01,8.336728145345504437e-01,4.132092244844165485e-01,5.005077754336837437e-01,1.654048529437195825e+00,4.140485907644460895e+00
9.823262226805209441e-01,2.041079733420227971e-01,9.382718244537830987e-01,5.242115121644108644e-02,1.592876635167426835e+00,4.022053123686419873e+00
8.018801839052625002e-01,2.080523417853763490e-02,9.743780426324621935e-01,4.286040923831175853e-01,1.628524533760104642e+00,4.175426177800901861e+00
1.820085405550695423e-01,7.297817758071438732e-01,3.318197924515786656e-01,3.266149473916393209e-01,1.338246598101835882e+00,3.802714443745958128e+00
2.900212506019369529e-01,9.598810042962286904e-01,9.081669286048643652e-01,8.211315743526269584e-01,2.506433448506458106e+00,4.974055824246465640e+00
6.099810271685145446e-01,8.788486382931460783e-01,5.432275417070934198e-01,8.075858965645899001e-02,1.720547958794621968e+00,4.117804172447916855e+00
8.465173002530501645e-01,6.105034623127962856e-01,2.198882691792298782e-01,5.502439950148800829e-01,1.599763113283377836e+00,4.420043610380076871e+00
2.897487424700672110e-01,9.493374234386671162e-01,5.801534129076821866e-01,8.583663718353410355e-01,2.210661448175094357e+00,4.823826971303531330e+00
3.506059055967709615e-01,5.220689695916318485e-01,4.746966255482345520e-01,5.890623358753743766e-01,1.543316846010360122e+00,4.141432281420376782e+00
3.907210130232035006e-01,6.336420566637596119e-01,3.745654071499793236e-01,2.280977627176735689e-01,1.314786211742018818e+00,3.796248224995622422e+00
5.997840545111102761e-01,8.917027063595355241e-01,6.311730072575185702e-01,5.890604052376258171e-02,1.796495078934834622e+00,4.129136355399000813e+00
1.041642901267225696e-02,8.098656909422763395e-01,2.698369202151357227e-01,5.482853754602206031e-01,1.437083443739129773e+00,3.977592294266089734e+00
8.944920420424398166e-01,4.477372803035654103e-01,8.228684408060660260e-01,5.501886465429710604e-01,2.031449351846741358e+00,4.664455092949290282e+00
2.005470819053654097e-01,1.099065470361844099e-01,4.335457171319245795e-01,6.119881569261279575e-01,1.042825360461783868e+00,3.695991268769737381e+00
7.831573962046893822e-01,5.163385986164055197e-01,2.956332288531349217e-02,8.772749117487234072e-01,1.527390364614322760e+00,4.580450539957927170e+00
9.475874948838386436e-01,2.251351550445905847e-01,2.809762393984350792e-01,4.431627034234064677e-01,1.254977484247948638e+00,4.090553311940248626e+00
3.016979355825197828e-01,2.994240139731548789e-01,9.622886035152140582e-01,5.887526583145960002e-01,1.755719648542191313e+00,4.197599988843083274e+00
8.561344771988872449e-01,3.523314515620699083e-01,9.781418534262282805e-01,6.829269332229068734e-01,2.160773700689950338e+00,4.799850303185518641e+00
6.248440242499517794e-01,1.627215733279484544e-01,3.651752679485471553e-01,8.987958623334432184e-01,1.437355790589829319e+00,4.355794195962500837e+00
9.133301486226923505e-01,9.602121684891873343e-02,1.823538258060171113e-01,5.768617049747297720e-01,1.120668726899748613e+00,4.053084642962780038e+00
5.985712703579696425e-01,1.149072980355321238e-01,2.503781570145676705e-01,1.897684613159087430e-01,7.720441237151290936e-01,3.416880228670542419e+00
2.015647931739784626e-01,7.223647960059830231e-01,2.777583758903022781e-01,2.920197700652771289e-03,1.069463750892205134e+00,3.415980720375213053e+00
6.419287753134179653e-01,1.612402088072119044e-01,1.786793708501868139e-01,7.787969517135018283e-01,1.182637970803972260e+00,4.146118799045523495e+00
9.891646959320523624e-01,1.737755485562972879e-01,3.728327645943155799e-01,9.848947773319319809e-01,1.697911565414625512e+00,4.766511589712954411e+00
9.289185320794202116e-02,2.054612214906975654e-01,7.050658954464997796e-01,7.515751401697292611e-01,1.435340988004885521e+00,4.003792091309745338e+00
8.531581308241795725e-01,1.610281521507216373e-01,6.458779564504461002e-01,7.029456290713791411e-01,1.668474558716969591e+00,4.475846014881248891e+00
5.672042318468916156e-01,8.768745004848147451e-01,6.664404535717102229e-01,7.869322180714354298e-01,2.304260527382633317e+00,4.953392615885277905e+00
1.929067934863989420e-01,1.425311839842176020e-01,7.929958255377872467e-01,5.715013587248510829e-01,1.382097182444639749e+00,3.876487019675610046e+00
8.043607242739873042e-01,2.432027973858262859e-01,1.526406562926685417e-03,3.368378759656764920e-01,8.653462949209367316e-01,3.715644277918759730e+00
9.699333510674422731e-01,5.443939195563175515e-01,9.047707647084362037e-01,3.078410671259889098e-01,2.064186519571232115e+00,4.568909679803343948e+00
7.390333139579576827e-01,7.692834039300107118e-01,9.531226570181436930e-01,3.580380940963209246e-01,2.250683369269735223e+00,4.649414798155859785e+00
8.935662806695920946e-01,9.432619475863596170e-01,4.669086127924774177e-01,2.558406020011522175e-01,1.970600577368382123e+00,4.536783984796489477e+00
5.275117658195799253e-01,8.546713464900923540e-02,7.988727725356237208e-02,1.188326004002924208e-01,4.998402957582430695e-01,3.163859470345445679e+00
9.503494635623207509e-01,8.484443852770190420e-01,7.799165563945112956e-01,4.373308971355482910e-01,2.320700734406349053e+00,4.901831217811527530e+00
3.800506122320213009e-02,3.167100553741192259e-01,9.011251203684385036e-01,6.618921819340428669e-01,1.639992924886498393e+00,4.055214527064982200e+00
4.987230533108306663e-01,6.437097917450272933e-01,7.118217760807584726e-01,4.767821877486440041e-01,1.871563842518546572e+00,4.355679392773182279e+00
6.372402630354621067e-01,3.675704463178873782e-01,5.144389312799617642e-01,7.229219502435375588e-01,1.662147877282588615e+00,4.427498463842058918e+00
6.737239706935937988e-01,5.779381101803200416e-01,6.070853743402399028e-01,2.842042280938130716e-01,1.655728244740946487e+00,4.178252137976373959e+00
1.145724920811754810e-01,1.174743578816180856e-01,4.942712634966412999e-01,9.244273466233855485e-01,1.290908531883398602e+00,4.032200481667304715e+00
8.000389210488740854e-01,4.060519476558843710e-02,2.655192520402538392e-01,4.685923831482123880e-01,1.005325607964743462e+00,3.837474922213200745e+00
1.029624366302217542e-01,3.224939068621290872e-02,1.934262802647018775e-01,7.439055879371159197e-02,3.181038859512859696e-01,2.803438441380512902e+00
3.040638485558521120e-01,1.334400230278901534e-01,5.749610762853261114e-01,3.233724675637794643e-02,8.396157555503344083e-01,3.180394444405500121e+00
3.962113033421179598e-01,1.691772666263252622e-01,5.057170557707355574e-01,8.861991372240455300e-01,1.456193862325451338e+00,4.249578032585358045e+00
8.008040695593615643e-01,4.097627746503724744e-01,4.180471017920650567e-01,7.169782512052058632e-02,1.234782332810367311e+00,3.781486113965935925e+00
4.274956625602185367e-01,5.163379537527049701e-01,1.156793925793608846e-01,7.396953662760537007e-01,1.341000007852879206e+00,4.175300890815047516e+00
4.369177382520512687e-01,2.542353344170749097e-01,9.425614663663960391e-01,3.687731063590556913e-01,1.607769253839683055e+00,3.998247935389043661e+00
8.952096007360259566e-01,6.215762156704742747e-01,1.585391816822232514e-01,5.656277688500720435e-01,1.584063882264293621e+00,4.450299231283687540e+00
2.505033518701971218e-01,5.820177560733783562e-01,7.765974956673171725e-02,1.063945237452882386e-01,8.344600578653332823e-01,3.343283120374778594e+00
6.267356054516515229e-01,1.660150256947615643e-01,9.446625042351614043e-01,3.463665631624490704e-01,1.600689098330395188e+00,4.061781809908142193e+00
4.759159345034809085e-01,1.426389825180418569e-02,1.801624834214580195e-01,8.756350428857350154e-01,1.032048923117238060e+00,4.009093790697743742e+00
6.978766399271247867e-01,2.403225123217450632e-01,8.013562945199181886e-02,1.574316930883662424e-01,7.646615357384609624e-01,3.470370098837405770e+00
7.268633286174287500e-01,2.505603937869363973e-01,7.930960307266087250e-01,9.832815837836175188e-01,2.035095759028716422e+00,4.856269588584678942e+00
